Judul;Penjabaran Anggaran Pendapatan dan Belanja Daerah;;
Daerah;Kota Yogyakarta;;
Tahun;2014;;
Kode Organisasi;1.01.01;;
Nama Organisasi;Dinas Pendidikan ;;
Kolom;4;;
KODE REKENING ;URAIAN ;ANGGARAN ;PENJELASAN
1.01.1.01.01.011.03.5.2.2.06.02 ;Belanja Penggandaan ;18337500;
1.01.1.01.01.011.03.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;4150000;
1.01.1.01.01.011.03.5.2.2.07.03 ;Belanja Sewa Ruang Rapat/Pertemuan ;4150000;
1.01.1.01.01.011.03.5.2.2.11 ;Belanja Makanan Dan Minuman ;198359000;
1.01.1.01.01.011.03.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;198359000;
1.01.1.01.01.011.03.5.2.2.15 ;Belanja Perjalanan Dinas ;107400000;
1.01.1.01.01.011.03.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;107400000;
1.01.1.01.01.011.03.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;183500000;
1.01.1.01.01.011.03.5.2.2.33.01 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;183500000;
1.01.1.01.01.011.04.5.2.1 ;BELANJA PEGAWAI ;77360000;
1.01.1.01.01.011.04.5.2.1.01 ;Honorarium PNS ;77360000;
1.01.1.01.01.011.04.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;77360000;
1.01.1.01.01.011.04.5.2.2 ;BELANJA BARANG DAN JASA ;888274000;
1.01.1.01.01.011.04.5.2.2.01 ;Belanja Bahan Pakai Habis ;4250000;
1.01.1.01.01.011.04.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;4250000;
1.01.1.01.01.011.04.5.2.2.02 ;Belanja Bahan/Material ;16680000;
1.01.1.01.01.011.04.5.2.2.02.04 ;Belanja Bahan Obat-Obatan ;1250000;
1.01.1.01.01.011.04.5.2.2.02.09 ;Belanja Hadiah/Trophy ;13000000;
1.01.1.01.01.011.04.5.2.2.02.13 ;Belanja Alat Olahraga ;2430000;
1.01.1.01.01.011.04.5.2.2.03 ;Belanja Jasa Kantor ;5012500;
1.01.1.01.01.011.04.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;5012500;
1.01.1.01.01.011.04.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;15377000;
1.01.1.01.01.011.04.5.2.2.06.01 ;Belanja Cetak ;2175000;
1.01.1.01.01.011.04.5.2.2.06.02 ;Belanja Penggandaan ;13202000;
1.01.1.01.01.011.04.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;33650000;
1.01.1.01.01.011.04.5.2.2.07.02 ;Belanja Sewa Gedung/Kantor/Tempat ;28650000;
1.01.1.01.01.011.04.5.2.2.07.03 ;Belanja Sewa Ruang Rapat/Pertemuan ;5000000;
1.01.1.01.01.011.04.5.2.2.10 ;Belanja Sewa Perlengkapan dan Peralatan Kantor ;13600000;
